Time [s],SER,CLK,RCK
2026-01-30T14:06:07.810367562+00:00,1,1,0
2026-01-30T14:06:07.810378063+00:00,1,0,0
2026-01-30T14:06:07.810380062+00:00,0,0,0
2026-01-30T14:06:07.810426500+00:00,0,1,0
2026-01-30T14:06:07.810437000+00:00,0,0,0
2026-01-30T14:06:07.810438750+00:00,1,0,0
2026-01-30T14:06:07.810448812+00:00,1,1,0
2026-01-30T14:06:07.810459312+00:00,1,0,0
2026-01-30T14:06:07.810471125+00:00,1,1,0
2026-01-30T14:06:07.811757562+00:00,1,1,1
2026-01-30T14:06:07.811764062+00:00,1,0,1
2026-01-30T14:06:07.811775937+00:00,1,1,1
2026-01-30T14:06:07.811823250+00:00,1,0,1
2026-01-30T14:06:07.811856625+00:00,1,1,1
2026-01-30T14:06:07.811867125+00:00,1,0,1
2026-01-30T14:06:07.811878875+00:00,1,1,1
2026-01-30T14:06:07.811889438+00:00,1,0,1
2026-01-30T14:06:07.811901250+00:00,1,1,1
2026-01-30T14:06:07.811911750+00:00,1,0,1
2026-01-30T14:06:07.811913750+00:00,0,0,1
2026-01-30T14:06:07.811923438+00:00,0,1,1
2026-01-30T14:06:07.811933938+00:00,0,0,1
2026-01-30T14:06:07.811935687+00:00,1,0,1
2026-01-30T14:06:07.811945750+00:00,1,1,1
2026-01-30T14:06:07.811956250+00:00,1,0,1
2026-01-30T14:06:07.811968062+00:00,1,1,1
2026-01-30T14:06:07.811978563+00:00,1,0,1
2026-01-30T14:06:07.812027125+00:00,1,1,1
2026-01-30T14:06:07.812256625+00:00,1,1,0
2026-01-30T14:06:07.812261250+00:00,1,0,0
2026-01-30T14:06:07.812273188+00:00,1,1,0
2026-01-30T14:06:07.812283688+00:00,1,0,0
2026-01-30T14:06:07.812295500+00:00,1,1,0
2026-01-30T14:06:07.812306000+00:00,1,0,0
2026-01-30T14:06:07.812317813+00:00,1,1,0
2026-01-30T14:06:07.812328312+00:00,1,0,0
2026-01-30T14:06:07.812340125+00:00,1,1,0
2026-01-30T14:06:07.812350625+00:00,1,0,0
2026-01-30T14:06:07.812362438+00:00,1,1,0
2026-01-30T14:06:07.812372938+00:00,1,0,0
2026-01-30T14:06:07.812421500+00:00,1,1,0
2026-01-30T14:06:07.812432063+00:00,1,0,0
2026-01-30T14:06:07.812443813+00:00,1,1,0
2026-01-30T14:06:07.812454375+00:00,1,0,0
2026-01-30T14:06:07.812466125+00:00,1,1,0
2026-01-30T14:06:07.813752437+00:00,1,1,1
2026-01-30T14:06:07.813758938+00:00,1,0,1
2026-01-30T14:06:07.813770813+00:00,1,1,1
2026-01-30T14:06:07.813818250+00:00,1,0,1
2026-01-30T14:06:07.813851625+00:00,1,1,1
2026-01-30T14:06:07.813862125+00:00,1,0,1
2026-01-30T14:06:07.813864125+00:00,0,0,1
2026-01-30T14:06:07.813873812+00:00,0,1,1
2026-01-30T14:06:07.813884313+00:00,0,0,1
2026-01-30T14:06:07.813886063+00:00,1,0,1
2026-01-30T14:06:07.813896125+00:00,1,1,1
2026-01-30T14:06:07.813906625+00:00,1,0,1
2026-01-30T14:06:07.813918438+00:00,1,1,1
2026-01-30T14:06:07.813928937+00:00,1,0,1
2026-01-30T14:06:07.813940750+00:00,1,1,1
2026-01-30T14:06:07.813951250+00:00,1,0,1
2026-01-30T14:06:07.813963063+00:00,1,1,1
2026-01-30T14:06:07.813973562+00:00,1,0,1
2026-01-30T14:06:07.814022250+00:00,1,1,1
2026-01-30T14:06:07.814251500+00:00,1,1,0
2026-01-30T14:06:07.814256125+00:00,1,0,0
2026-01-30T14:06:07.814268062+00:00,1,1,0
2026-01-30T14:06:07.814278625+00:00,1,0,0
2026-01-30T14:06:07.814290375+00:00,1,1,0
2026-01-30T14:06:07.814300875+00:00,1,0,0
2026-01-30T14:06:07.814312687+00:00,1,1,0
2026-01-30T14:06:07.814323250+00:00,1,0,0
2026-01-30T14:06:07.814335000+00:00,1,1,0
2026-01-30T14:06:07.814345563+00:00,1,0,0
2026-01-30T14:06:07.814357313+00:00,1,1,0
2026-01-30T14:06:07.814367875+00:00,1,0,0
2026-01-30T14:06:07.814416375+00:00,1,1,0
2026-01-30T14:06:07.814426938+00:00,1,0,0
2026-01-30T14:06:07.814438687+00:00,1,1,0
2026-01-30T14:06:07.814449250+00:00,1,0,0
2026-01-30T14:06:07.814461000+00:00,1,1,0
2026-01-30T14:06:07.815747250+00:00,1,1,1
2026-01-30T14:06:07.815754750+00:00,1,0,1
2026-01-30T14:06:07.815766625+00:00,1,1,1
2026-01-30T14:06:07.815813937+00:00,1,0,1
2026-01-30T14:06:07.815847250+00:00,1,1,1
2026-01-30T14:06:07.815857812+00:00,1,0,1
2026-01-30T14:06:07.815869563+00:00,1,1,1
2026-01-30T14:06:07.815880125+00:00,1,0,1
2026-01-30T14:06:07.815891875+00:00,1,1,1
2026-01-30T14:06:07.815902437+00:00,1,0,1
2026-01-30T14:06:07.815914187+00:00,1,1,1
2026-01-30T14:06:07.815924750+00:00,1,0,1
2026-01-30T14:06:07.815936500+00:00,1,1,1
2026-01-30T14:06:07.815947062+00:00,1,0,1
2026-01-30T14:06:07.815958813+00:00,1,1,1
2026-01-30T14:06:07.815969375+00:00,1,0,1
2026-01-30T14:06:07.816008125+00:00,0,0,1
2026-01-30T14:06:07.816017813+00:00,0,1,1
2026-01-30T14:06:07.816246375+00:00,0,1,0
2026-01-30T14:06:07.816251000+00:00,0,0,0
2026-01-30T14:06:07.816252875+00:00,1,0,0
2026-01-30T14:06:07.816262875+00:00,1,1,0
2026-01-30T14:06:07.816273437+00:00,1,0,0
2026-01-30T14:06:07.816285187+00:00,1,1,0
2026-01-30T14:06:07.816295750+00:00,1,0,0
2026-01-30T14:06:07.816297750+00:00,0,0,0
2026-01-30T14:06:07.816307375+00:00,0,1,0
2026-01-30T14:06:07.816317938+00:00,0,0,0
2026-01-30T14:06:07.816319687+00:00,1,0,0
2026-01-30T14:06:07.816329687+00:00,1,1,0
2026-01-30T14:06:07.816340250+00:00,1,0,0
2026-01-30T14:06:07.816342250+00:00,0,0,0
2026-01-30T14:06:07.816351875+00:00,0,1,0
2026-01-30T14:06:07.816362438+00:00,0,0,0
2026-01-30T14:06:07.816410875+00:00,0,1,0
2026-01-30T14:06:07.816421375+00:00,0,0,0
2026-01-30T14:06:07.816433062+00:00,0,1,0
2026-01-30T14:06:07.816443563+00:00,0,0,0
2026-01-30T14:06:07.816455250+00:00,0,1,0
2026-01-30T14:06:07.817430000+00:00,0,1,1
2026-01-30T14:06:07.817430063+00:00,0,1,0
2026-01-30T14:06:07.817741938+00:00,0,1,1
2026-01-30T14:06:07.817748437+00:00,0,0,1
2026-01-30T14:06:07.817750312+00:00,1,0,1
2026-01-30T14:06:07.817760313+00:00,1,1,1
2026-01-30T14:06:07.817870875+00:00,1,0,1
2026-01-30T14:06:07.817882625+00:00,1,1,1
2026-01-30T14:06:07.817893188+00:00,1,0,1
2026-01-30T14:06:07.817904938+00:00,1,1,1
2026-01-30T14:06:07.817915500+00:00,1,0,1
2026-01-30T14:06:07.817927250+00:00,1,1,1
2026-01-30T14:06:07.817937750+00:00,1,0,1
2026-01-30T14:06:07.817949563+00:00,1,1,1
2026-01-30T14:06:07.817960062+00:00,1,0,1
2026-01-30T14:06:07.818008625+00:00,1,1,1
2026-01-30T14:06:07.818019187+00:00,1,0,1
2026-01-30T14:06:07.818021188+00:00,0,0,1
2026-01-30T14:06:07.818030812+00:00,0,1,1
2026-01-30T14:06:07.818041375+00:00,0,0,1
2026-01-30T14:06:07.818043125+00:00,1,0,1
2026-01-30T14:06:07.818053125+00:00,1,1,1
2026-01-30T14:06:07.818241063+00:00,1,1,0
2026-01-30T14:06:07.818241687+00:00,1,1,1
2026-01-30T14:06:07.818241750+00:00,1,1,0
2026-01-30T14:06:07.818245688+00:00,1,0,0
2026-01-30T14:06:07.818257563+00:00,1,1,0
2026-01-30T14:06:07.818268125+00:00,1,0,0
2026-01-30T14:06:07.818270125+00:00,0,0,0
2026-01-30T14:06:07.818279750+00:00,0,1,0
2026-01-30T14:06:07.818290312+00:00,0,0,0
2026-01-30T14:06:07.818301937+00:00,0,1,0
2026-01-30T14:06:07.818312500+00:00,0,0,0
2026-01-30T14:06:07.818314250+00:00,1,0,0
2026-01-30T14:06:07.818324250+00:00,1,1,0
2026-01-30T14:06:07.818334813+00:00,1,0,0
2026-01-30T14:06:07.818346562+00:00,1,1,0
2026-01-30T14:06:07.818357125+00:00,1,0,0
2026-01-30T14:06:07.818405625+00:00,1,1,0
2026-01-30T14:06:07.818416187+00:00,1,0,0
2026-01-30T14:06:07.818418188+00:00,0,0,0
2026-01-30T14:06:07.818427812+00:00,0,1,0
2026-01-30T14:06:07.818438375+00:00,0,0,0
2026-01-30T14:06:07.818450000+00:00,0,1,0
2026-01-30T14:06:07.819736750+00:00,0,1,1
2026-01-30T14:06:07.819743188+00:00,0,0,1
2026-01-30T14:06:07.819745062+00:00,1,0,1
2026-01-30T14:06:07.819755125+00:00,1,1,1
2026-01-30T14:06:07.819802500+00:00,1,0,1
2026-01-30T14:06:07.819836000+00:00,1,1,1
2026-01-30T14:06:07.819846500+00:00,1,0,1
2026-01-30T14:06:07.819858250+00:00,1,1,1
2026-01-30T14:06:07.819868812+00:00,1,0,1
2026-01-30T14:06:07.819870812+00:00,0,0,1
2026-01-30T14:06:07.819880438+00:00,0,1,1
2026-01-30T14:06:07.819891000+00:00,0,0,1
2026-01-30T14:06:07.819892750+00:00,1,0,1
2026-01-30T14:06:07.819902750+00:00,1,1,1
2026-01-30T14:06:07.819913312+00:00,1,0,1
2026-01-30T14:06:07.819925063+00:00,1,1,1
2026-01-30T14:06:07.819935625+00:00,1,0,1
2026-01-30T14:06:07.819947375+00:00,1,1,1
2026-01-30T14:06:07.819957938+00:00,1,0,1
2026-01-30T14:06:07.820006438+00:00,1,1,1
2026-01-30T14:06:07.820235688+00:00,1,1,0
2026-01-30T14:06:07.820240313+00:00,1,0,0
2026-01-30T14:06:07.820252250+00:00,1,1,0
2026-01-30T14:06:07.820262750+00:00,1,0,0
2026-01-30T14:06:07.820274500+00:00,1,1,0
2026-01-30T14:06:07.820285062+00:00,1,0,0
2026-01-30T14:06:07.820296813+00:00,1,1,0
2026-01-30T14:06:07.820307375+00:00,1,0,0
2026-01-30T14:06:07.820319125+00:00,1,1,0
2026-01-30T14:06:07.820329687+00:00,1,0,0
2026-01-30T14:06:07.820341437+00:00,1,1,0
2026-01-30T14:06:07.820351938+00:00,1,0,0
2026-01-30T14:06:07.820400500+00:00,1,1,0
2026-01-30T14:06:07.820411000+00:00,1,0,0
2026-01-30T14:06:07.820422813+00:00,1,1,0
2026-01-30T14:06:07.820433312+00:00,1,0,0
2026-01-30T14:06:07.820445125+00:00,1,1,0
2026-01-30T14:06:07.821731312+00:00,1,1,1
2026-01-30T14:06:07.821737813+00:00,1,0,1
2026-01-30T14:06:07.821749688+00:00,1,1,1
2026-01-30T14:06:07.821797000+00:00,1,0,1
2026-01-30T14:06:07.821799000+00:00,0,0,1
2026-01-30T14:06:07.821830313+00:00,0,1,1
2026-01-30T14:06:07.821840875+00:00,0,0,1
2026-01-30T14:06:07.821842625+00:00,1,0,1
2026-01-30T14:06:07.821852688+00:00,1,1,1
2026-01-30T14:06:07.821863187+00:00,1,0,1
2026-01-30T14:06:07.821875000+00:00,1,1,1
2026-01-30T14:06:07.821885500+00:00,1,0,1
2026-01-30T14:06:07.821897312+00:00,1,1,1
2026-01-30T14:06:07.821907812+00:00,1,0,1
2026-01-30T14:06:07.821919625+00:00,1,1,1
2026-01-30T14:06:07.821930125+00:00,1,0,1
2026-01-30T14:06:07.821941938+00:00,1,1,1
2026-01-30T14:06:07.821952437+00:00,1,0,1
2026-01-30T14:06:07.822001000+00:00,1,1,1
2026-01-30T14:06:07.822230875+00:00,1,1,0
2026-01-30T14:06:07.822235500+00:00,1,0,0
2026-01-30T14:06:07.822247375+00:00,1,1,0
2026-01-30T14:06:07.822257938+00:00,1,0,0
2026-01-30T14:06:07.822269688+00:00,1,1,0
2026-01-30T14:06:07.822280250+00:00,1,0,0
2026-01-30T14:06:07.822292000+00:00,1,1,0
2026-01-30T14:06:07.822302562+00:00,1,0,0
2026-01-30T14:06:07.822314313+00:00,1,1,0
2026-01-30T14:06:07.822324875+00:00,1,0,0
2026-01-30T14:06:07.822336625+00:00,1,1,0
2026-01-30T14:06:07.822347188+00:00,1,0,0
2026-01-30T14:06:07.822395562+00:00,1,1,0
2026-01-30T14:06:07.822406125+00:00,1,0,0
2026-01-30T14:06:07.822417875+00:00,1,1,0
2026-01-30T14:06:07.822428438+00:00,1,0,0
2026-01-30T14:06:07.822440187+00:00,1,1,0
2026-01-30T14:06:07.823726062+00:00,1,1,1
2026-01-30T14:06:07.823732562+00:00,1,0,1
2026-01-30T14:06:07.823734687+00:00,0,0,1
2026-01-30T14:06:07.823744313+00:00,0,1,1
2026-01-30T14:06:07.823791750+00:00,0,0,1
2026-01-30T14:06:07.823793500+00:00,1,0,1
2026-01-30T14:06:07.823825125+00:00,1,1,1
2026-01-30T14:06:07.823835625+00:00,1,0,1
2026-01-30T14:06:07.823847375+00:00,1,1,1
2026-01-30T14:06:07.823857938+00:00,1,0,1
2026-01-30T14:06:07.823869687+00:00,1,1,1
2026-01-30T14:06:07.823880250+00:00,1,0,1
2026-01-30T14:06:07.823892000+00:00,1,1,1
2026-01-30T14:06:07.823902563+00:00,1,0,1
2026-01-30T14:06:07.823914313+00:00,1,1,1
2026-01-30T14:06:07.823924875+00:00,1,0,1
2026-01-30T14:06:07.823936625+00:00,1,1,1
2026-01-30T14:06:07.823947188+00:00,1,0,1
2026-01-30T14:06:07.823995687+00:00,1,1,1
2026-01-30T14:06:07.824225063+00:00,1,1,0
2026-01-30T14:06:07.824229688+00:00,1,0,0
2026-01-30T14:06:07.824241562+00:00,1,1,0
2026-01-30T14:06:07.824252125+00:00,1,0,0
2026-01-30T14:06:07.824254125+00:00,0,0,0
2026-01-30T14:06:07.824263750+00:00,0,1,0
2026-01-30T14:06:07.824274313+00:00,0,0,0
2026-01-30T14:06:07.824276062+00:00,1,0,0
2026-01-30T14:06:07.824286063+00:00,1,1,0
2026-01-30T14:06:07.824296625+00:00,1,0,0
2026-01-30T14:06:07.824308375+00:00,1,1,0
2026-01-30T14:06:07.824318938+00:00,1,0,0
2026-01-30T14:06:07.824330687+00:00,1,1,0
2026-01-30T14:06:07.824341250+00:00,1,0,0
2026-01-30T14:06:07.824343250+00:00,0,0,0
2026-01-30T14:06:07.824389625+00:00,0,1,0
2026-01-30T14:06:07.824400187+00:00,0,0,0
2026-01-30T14:06:07.824401937+00:00,1,0,0
2026-01-30T14:06:07.824411938+00:00,1,1,0
2026-01-30T14:06:07.824422500+00:00,1,0,0
2026-01-30T14:06:07.824434250+00:00,1,1,0
2026-01-30T14:06:07.825720813+00:00,1,1,1
2026-01-30T14:06:07.825727250+00:00,1,0,1
2026-01-30T14:06:07.825739187+00:00,1,1,1
2026-01-30T14:06:07.825786625+00:00,1,0,1
2026-01-30T14:06:07.825819812+00:00,1,1,1
2026-01-30T14:06:07.825830313+00:00,1,0,1
2026-01-30T14:06:07.825842125+00:00,1,1,1
2026-01-30T14:06:07.825852625+00:00,1,0,1
2026-01-30T14:06:07.825864437+00:00,1,1,1
2026-01-30T14:06:07.825874938+00:00,1,0,1
2026-01-30T14:06:07.825876875+00:00,0,0,1
2026-01-30T14:06:07.825877188+00:00,1,0,1
2026-01-30T14:06:07.825877250+00:00,0,0,1
2026-01-30T14:06:07.825886625+00:00,0,1,1
2026-01-30T14:06:07.825897125+00:00,0,0,1
2026-01-30T14:06:07.825898875+00:00,1,0,1
2026-01-30T14:06:07.825908875+00:00,1,1,1
2026-01-30T14:06:07.825919438+00:00,1,0,1
2026-01-30T14:06:07.825931188+00:00,1,1,1
2026-01-30T14:06:07.825941750+00:00,1,0,1
2026-01-30T14:06:07.825990375+00:00,1,1,1
2026-01-30T14:06:07.826219812+00:00,1,1,0
2026-01-30T14:06:07.826224438+00:00,1,0,0
2026-01-30T14:06:07.826236313+00:00,1,1,0
2026-01-30T14:06:07.826246875+00:00,1,0,0
2026-01-30T14:06:07.826258625+00:00,1,1,0
2026-01-30T14:06:07.826269188+00:00,1,0,0
2026-01-30T14:06:07.826280937+00:00,1,1,0
2026-01-30T14:06:07.826291500+00:00,1,0,0
2026-01-30T14:06:07.826303313+00:00,1,1,0
2026-01-30T14:06:07.826313812+00:00,1,0,0
2026-01-30T14:06:07.826402000+00:00,1,1,0
2026-01-30T14:06:07.826412563+00:00,1,0,0
2026-01-30T14:06:07.826424313+00:00,1,1,0
2026-01-30T14:06:07.826434812+00:00,1,0,0
2026-01-30T14:06:07.826446625+00:00,1,1,0
2026-01-30T14:06:07.826457188+00:00,1,0,0
2026-01-30T14:06:07.826468937+00:00,1,1,0
2026-01-30T14:06:07.826506250+00:00,1,1,1
2026-01-30T14:06:07.826506313+00:00,1,1,0
2026-01-30T14:06:07.826688812+00:00,1,1,1
2026-01-30T14:06:07.826688875+00:00,1,1,0
2026-01-30T14:06:07.826729312+00:00,1,1,1
2026-01-30T14:06:07.826729375+00:00,1,1,0
2026-01-30T14:06:07.826850750+00:00,1,1,1
2026-01-30T14:06:07.826850812+00:00,1,1,0
2026-01-30T14:06:07.826931437+00:00,1,1,1
2026-01-30T14:06:07.826931500+00:00,1,1,0
2026-01-30T14:06:07.826991938+00:00,1,1,1
2026-01-30T14:06:07.826992000+00:00,1,1,0
2026-01-30T14:06:07.827296312+00:00,1,1,1
2026-01-30T14:06:07.827296375+00:00,1,1,0
2026-01-30T14:06:07.827362187+00:00,1,1,1
2026-01-30T14:06:07.827362250+00:00,1,1,0
2026-01-30T14:06:07.827448687+00:00,1,1,1
2026-01-30T14:06:07.827448750+00:00,1,1,0
2026-01-30T14:06:07.827715625+00:00,1,1,1
2026-01-30T14:06:07.827722125+00:00,1,0,1
2026-01-30T14:06:07.827734000+00:00,1,1,1
2026-01-30T14:06:07.827781188+00:00,1,0,1
2026-01-30T14:06:07.827814375+00:00,1,1,1
2026-01-30T14:06:07.827824937+00:00,1,0,1
2026-01-30T14:06:07.827826937+00:00,0,0,1
2026-01-30T14:06:07.827836625+00:00,0,1,1
2026-01-30T14:06:07.827847125+00:00,0,0,1
2026-01-30T14:06:07.827848875+00:00,1,0,1
2026-01-30T14:06:07.827858937+00:00,1,1,1
2026-01-30T14:06:07.827869437+00:00,1,0,1
2026-01-30T14:06:07.827881250+00:00,1,1,1
2026-01-30T14:06:07.827891813+00:00,1,0,1
2026-01-30T14:06:07.827903500+00:00,1,1,1
2026-01-30T14:06:07.827914063+00:00,1,0,1
2026-01-30T14:06:07.827925875+00:00,1,1,1
2026-01-30T14:06:07.827936375+00:00,1,0,1
2026-01-30T14:06:07.827984937+00:00,1,1,1
2026-01-30T14:06:07.828214625+00:00,1,1,0
2026-01-30T14:06:07.828219312+00:00,1,0,0
2026-01-30T14:06:07.828231188+00:00,1,1,0
2026-01-30T14:06:07.828241750+00:00,1,0,0
2026-01-30T14:06:07.828253500+00:00,1,1,0
2026-01-30T14:06:07.828264062+00:00,1,0,0
2026-01-30T14:06:07.828275812+00:00,1,1,0
2026-01-30T14:06:07.828286375+00:00,1,0,0
2026-01-30T14:06:07.828298125+00:00,1,1,0
2026-01-30T14:06:07.828308687+00:00,1,0,0
2026-01-30T14:06:07.828320438+00:00,1,1,0
2026-01-30T14:06:07.828331000+00:00,1,0,0
2026-01-30T14:06:07.828379625+00:00,1,1,0
2026-01-30T14:06:07.828390187+00:00,1,0,0
2026-01-30T14:06:07.828402000+00:00,1,1,0
2026-01-30T14:06:07.828412500+00:00,1,0,0
2026-01-30T14:06:07.828424250+00:00,1,1,0
2026-01-30T14:06:07.829710375+00:00,1,1,1
2026-01-30T14:06:07.829717875+00:00,1,0,1
2026-01-30T14:06:07.829729750+00:00,1,1,1
2026-01-30T14:06:07.829777062+00:00,1,0,1
2026-01-30T14:06:07.829810375+00:00,1,1,1
2026-01-30T14:06:07.829820937+00:00,1,0,1
2026-01-30T14:06:07.829832688+00:00,1,1,1
2026-01-30T14:06:07.829843250+00:00,1,0,1
2026-01-30T14:06:07.829855000+00:00,1,1,1
2026-01-30T14:06:07.829865562+00:00,1,0,1
2026-01-30T14:06:07.829877313+00:00,1,1,1
2026-01-30T14:06:07.829887875+00:00,1,0,1
2026-01-30T14:06:07.829899625+00:00,1,1,1
2026-01-30T14:06:07.829910187+00:00,1,0,1
2026-01-30T14:06:07.829921937+00:00,1,1,1
2026-01-30T14:06:07.829932500+00:00,1,0,1
2026-01-30T14:06:07.829934438+00:00,0,0,1
2026-01-30T14:06:07.829980750+00:00,0,1,1
2026-01-30T14:06:07.830209375+00:00,0,1,0
2026-01-30T14:06:07.830214000+00:00,0,0,0
2026-01-30T14:06:07.830215875+00:00,1,0,0
2026-01-30T14:06:07.830225875+00:00,1,1,0
2026-01-30T14:06:07.830236437+00:00,1,0,0
2026-01-30T14:06:07.830248187+00:00,1,1,0
2026-01-30T14:06:07.830258750+00:00,1,0,0
2026-01-30T14:06:07.830260687+00:00,0,0,0
2026-01-30T14:06:07.830270375+00:00,0,1,0
2026-01-30T14:06:07.830280875+00:00,0,0,0
2026-01-30T14:06:07.830282687+00:00,1,0,0
2026-01-30T14:06:07.830292687+00:00,1,1,0
2026-01-30T14:06:07.830303188+00:00,1,0,0
2026-01-30T14:06:07.830305187+00:00,0,0,0
2026-01-30T14:06:07.830314875+00:00,0,1,0
2026-01-30T14:06:07.830325375+00:00,0,0,0
2026-01-30T14:06:07.830337063+00:00,0,1,0
2026-01-30T14:06:07.830384375+00:00,0,0,0
2026-01-30T14:06:07.830396000+00:00,0,1,0
2026-01-30T14:06:07.830406563+00:00,0,0,0
2026-01-30T14:06:07.830418188+00:00,0,1,0
2026-01-30T14:06:07.831705062+00:00,0,1,1
2026-01-30T14:06:07.831711500+00:00,0,0,1
2026-01-30T14:06:07.831713375+00:00,1,0,1
2026-01-30T14:06:07.831723437+00:00,1,1,1
2026-01-30T14:06:07.831733937+00:00,1,0,1
2026-01-30T14:06:07.831804062+00:00,1,1,1
2026-01-30T14:06:07.831814562+00:00,1,0,1
2026-01-30T14:06:07.831826375+00:00,1,1,1
2026-01-30T14:06:07.831836875+00:00,1,0,1
2026-01-30T14:06:07.831848687+00:00,1,1,1
2026-01-30T14:06:07.831859188+00:00,1,0,1
2026-01-30T14:06:07.831871000+00:00,1,1,1
2026-01-30T14:06:07.831881562+00:00,1,0,1
2026-01-30T14:06:07.831893312+00:00,1,1,1
2026-01-30T14:06:07.831903875+00:00,1,0,1
2026-01-30T14:06:07.831905812+00:00,0,0,1
2026-01-30T14:06:07.831915500+00:00,0,1,1
2026-01-30T14:06:07.831926063+00:00,0,0,1
2026-01-30T14:06:07.831927812+00:00,1,0,1
2026-01-30T14:06:07.831974687+00:00,1,1,1
2026-01-30T14:06:07.832204125+00:00,1,1,0
2026-01-30T14:06:07.832208750+00:00,1,0,0
2026-01-30T14:06:07.832220625+00:00,1,1,0
2026-01-30T14:06:07.832231188+00:00,1,0,0
2026-01-30T14:06:07.832233125+00:00,0,0,0
2026-01-30T14:06:07.832242812+00:00,0,1,0
2026-01-30T14:06:07.832253375+00:00,0,0,0
2026-01-30T14:06:07.832265000+00:00,0,1,0
2026-01-30T14:06:07.832275562+00:00,0,0,0
2026-01-30T14:06:07.832277312+00:00,1,0,0
2026-01-30T14:06:07.832287312+00:00,1,1,0
2026-01-30T14:06:07.832297813+00:00,1,0,0
2026-01-30T14:06:07.832309625+00:00,1,1,0
2026-01-30T14:06:07.832320125+00:00,1,0,0
2026-01-30T14:06:07.832331937+00:00,1,1,0
2026-01-30T14:06:07.832379250+00:00,1,0,0
2026-01-30T14:06:07.832381250+00:00,0,0,0
2026-01-30T14:06:07.832390875+00:00,0,1,0
2026-01-30T14:06:07.832401438+00:00,0,0,0
2026-01-30T14:06:07.832413063+00:00,0,1,0
2026-01-30T14:06:07.833699750+00:00,0,1,1
2026-01-30T14:06:07.833706188+00:00,0,0,1
2026-01-30T14:06:07.833708063+00:00,1,0,1
2026-01-30T14:06:07.833718125+00:00,1,1,1
2026-01-30T14:06:07.833728625+00:00,1,0,1
2026-01-30T14:06:07.833798875+00:00,1,1,1
2026-01-30T14:06:07.833809375+00:00,1,0,1
2026-01-30T14:06:07.833821188+00:00,1,1,1
2026-01-30T14:06:07.833831687+00:00,1,0,1
2026-01-30T14:06:07.833833688+00:00,0,0,1
2026-01-30T14:06:07.833843375+00:00,0,1,1
2026-01-30T14:06:07.833853875+00:00,0,0,1
2026-01-30T14:06:07.833855625+00:00,1,0,1
2026-01-30T14:06:07.833865688+00:00,1,1,1
2026-01-30T14:06:07.833876187+00:00,1,0,1
2026-01-30T14:06:07.833888000+00:00,1,1,1
2026-01-30T14:06:07.833898500+00:00,1,0,1
2026-01-30T14:06:07.833910313+00:00,1,1,1
2026-01-30T14:06:07.833920813+00:00,1,0,1
2026-01-30T14:06:07.833969375+00:00,1,1,1
2026-01-30T14:06:07.834198750+00:00,1,1,0
2026-01-30T14:06:07.834203375+00:00,1,0,0
2026-01-30T14:06:07.834215250+00:00,1,1,0
2026-01-30T14:06:07.834225813+00:00,1,0,0
2026-01-30T14:06:07.834237563+00:00,1,1,0
2026-01-30T14:06:07.834248125+00:00,1,0,0
2026-01-30T14:06:07.834259875+00:00,1,1,0
2026-01-30T14:06:07.834270437+00:00,1,0,0
2026-01-30T14:06:07.834282188+00:00,1,1,0
2026-01-30T14:06:07.834292687+00:00,1,0,0
2026-01-30T14:06:07.834304500+00:00,1,1,0
2026-01-30T14:06:07.834315062+00:00,1,0,0
2026-01-30T14:06:07.834326813+00:00,1,1,0
2026-01-30T14:06:07.834374000+00:00,1,0,0
2026-01-30T14:06:07.834385750+00:00,1,1,0
2026-01-30T14:06:07.834396312+00:00,1,0,0
2026-01-30T14:06:07.834408063+00:00,1,1,0
2026-01-30T14:06:07.835694438+00:00,1,1,1
2026-01-30T14:06:07.835700937+00:00,1,0,1
2026-01-30T14:06:07.835712813+00:00,1,1,1
2026-01-30T14:06:07.835723313+00:00,1,0,1
2026-01-30T14:06:07.835725313+00:00,0,0,1
2026-01-30T14:06:07.835793437+00:00,0,1,1
2026-01-30T14:06:07.835804000+00:00,0,0,1
2026-01-30T14:06:07.835805750+00:00,1,0,1
2026-01-30T14:06:07.835815750+00:00,1,1,1
2026-01-30T14:06:07.835826312+00:00,1,0,1
2026-01-30T14:06:07.835838063+00:00,1,1,1
2026-01-30T14:06:07.835848625+00:00,1,0,1
2026-01-30T14:06:07.835860375+00:00,1,1,1
2026-01-30T14:06:07.835870937+00:00,1,0,1
2026-01-30T14:06:07.835882688+00:00,1,1,1
2026-01-30T14:06:07.835893250+00:00,1,0,1
2026-01-30T14:06:07.835905000+00:00,1,1,1
2026-01-30T14:06:07.835915562+00:00,1,0,1
2026-01-30T14:06:07.835964062+00:00,1,1,1
2026-01-30T14:06:07.836193437+00:00,1,1,0
2026-01-30T14:06:07.836198125+00:00,1,0,0
2026-01-30T14:06:07.836210000+00:00,1,1,0
2026-01-30T14:06:07.836220500+00:00,1,0,0
2026-01-30T14:06:07.836232312+00:00,1,1,0
2026-01-30T14:06:07.836242812+00:00,1,0,0
2026-01-30T14:06:07.836254625+00:00,1,1,0
2026-01-30T14:06:07.836265125+00:00,1,0,0
2026-01-30T14:06:07.836276938+00:00,1,1,0
2026-01-30T14:06:07.836287437+00:00,1,0,0
2026-01-30T14:06:07.836299250+00:00,1,1,0
2026-01-30T14:06:07.836309750+00:00,1,0,0
2026-01-30T14:06:07.836321562+00:00,1,1,0
